random.ID,subjectCode,num
y7BBSCy6,GEK20028,1
y7BBSCy6,IID10005,3
y7BBSCy6,MEC10002,1
y7BBSCy6,PCO10012,5
y7BBSCy6,PCO10058,8
p6y0UzRL,GEK10001,1
p6y0UzRL,GEK10008,1
p6y0UzRL,GEK10015,1
p6y0UzRL,GEK10045,7
p6y0UzRL,GEK10057,1
p6y0UzRL,GEK10070,1
p6y0UzRL,ISL10075,8
p6y0UzRL,MEC10002,4
p6y0UzRL,PCO10058,4
Izv06Xcn,ENG20021,1
Izv06Xcn,GEK10001,1
Izv06Xcn,GEK10008,1
Izv06Xcn,GEK10015,1
Izv06Xcn,GEK10038,4
Izv06Xcn,GEK10045,11
Izv06Xcn,GEK10055,1
Izv06Xcn,GEK10096,3
Izv06Xcn,PCO10012,1
Izv06Xcn,PCO10058,4
TozvG64B,GEK10001,1
TozvG64B,GEK10008,1
TozvG64B,GEK10011,1
TozvG64B,GEK10015,1
TozvG64B,GEK10035,2
TozvG64B,GEK10045,9
TozvG64B,GEK10057,2
TozvG64B,PCO10012,11
TozvG64B,PCO10058,18
a0UeCfYk,GEK10001,1
a0UeCfYk,GEK10008,1
a0UeCfYk,GEK10011,1
a0UeCfYk,GEK10040,2
a0UeCfYk,GEK10045,10
a0UeCfYk,GEK10062,2
a0UeCfYk,IID10005,2
a0UeCfYk,PCO10012,6
a0UeCfYk,PCO10058,8
OpFsguMc,GEK10001,1
OpFsguMc,GEK10008,1
OpFsguMc,GEK10015,1
OpFsguMc,GEK10041,2
OpFsguMc,GEK10045,13
OpFsguMc,GEK10059,3
OpFsguMc,IID10005,2
OpFsguMc,ISL10075,9
OpFsguMc,PCO10012,7
OpFsguMc,PCO10058,10
2e0ZHbvZ,GEK10001,1
2e0ZHbvZ,GEK10008,1
2e0ZHbvZ,GEK10015,1
2e0ZHbvZ,GEK10045,2
2e0ZHbvZ,GEK10057,2
2e0ZHbvZ,GEK20031,2
2e0ZHbvZ,MEC10001,2
2e0ZHbvZ,PCO10012,13
2e0ZHbvZ,PCO10058,9
nItrp4cV,GEK10001,1
nItrp4cV,GEK10008,1
nItrp4cV,GEK10041,3
nItrp4cV,GEK10045,6
nItrp4cV,GEK40096,1
nItrp4cV,ISL10075,10
nItrp4cV,MEC10002,1
nItrp4cV,PCO10012,15
nItrp4cV,PCO10058,4
4DaMw30H,GEK10001,1
4DaMw30H,GEK10008,1
4DaMw30H,GEK10015,1
4DaMw30H,GEK10041,2
4DaMw30H,GEK10045,13
4DaMw30H,GEK10062,1
4DaMw30H,MEC10002,5
4DaMw30H,PCO10012,18
4DaMw30H,PCO10058,9
Dgr1hAm9,GEK10001,1
Dgr1hAm9,GEK10008,1
Dgr1hAm9,GEK10011,1
Dgr1hAm9,GEK10015,1
Dgr1hAm9,GEK10035,1
Dgr1hAm9,GEK10045,5
Dgr1hAm9,GEK10057,2
Dgr1hAm9,GEK40096,1
Dgr1hAm9,MEC10001,1
Dgr1hAm9,PCO10058,17
fWhGVoBr,GEK10001,1
fWhGVoBr,GEK10008,1
fWhGVoBr,GEK10015,2
fWhGVoBr,GEK10017,1
fWhGVoBr,GEK10035,3
fWhGVoBr,GEK10040,1
fWhGVoBr,GEK10045,4
fWhGVoBr,GMP10001,1
fWhGVoBr,IID10005,1
fWhGVoBr,ISE10052,1
6sVHKZBR,GEK10001,1
6sVHKZBR,GEK10008,1
6sVHKZBR,GEK10011,1
6sVHKZBR,GEK10059,1
6sVHKZBR,GEK20031,2
6sVHKZBR,IID10004,1
6sVHKZBR,ISL10075,4
6sVHKZBR,PCO10012,11
6sVHKZBR,PCO10058,6
fQYCvf8N,GEK10001,1
fQYCvf8N,GEK10008,1
fQYCvf8N,GEK10011,1
fQYCvf8N,GEK10045,10
fQYCvf8N,GEK10057,3
fQYCvf8N,GEK10060,1
fQYCvf8N,GEK10066,1
fQYCvf8N,LAW10004,1
fQYCvf8N,PCO10058,6
InTR4NOO,ENG20021,1
InTR4NOO,GEK10008,1
InTR4NOO,GEK10045,12
InTR4NOO,GEK10095,1
InTR4NOO,GEK20001,1
InTR4NOO,ISL10075,1
InTR4NOO,MEC10002,1
InTR4NOO,PCO10012,12
InTR4NOO,PCO10058,8
Em0OOSIn,GEK10001,1
Em0OOSIn,GEK10008,1
Em0OOSIn,GEK10038,2
Em0OOSIn,GEK10045,1
Em0OOSIn,GEK10055,3
Em0OOSIn,GEK10096,2
Em0OOSIn,PCO10012,9
Em0OOSIn,PCO10024,2
Em0OOSIn,PCO10058,11
swGfiCYc,GEK10001,1
swGfiCYc,GEK10008,1
swGfiCYc,GEK10011,2
swGfiCYc,GEK10017,2
swGfiCYc,GEK10045,10
swGfiCYc,GEK10057,2
swGfiCYc,ISL10075,1
swGfiCYc,PCO10012,5
swGfiCYc,PCO10058,5
6aeBSuZw,GEK10001,1
6aeBSuZw,GEK10008,1
6aeBSuZw,GEK10035,1
6aeBSuZw,GEK10045,4
6aeBSuZw,GEK10095,2
6aeBSuZw,ISE10052,1
6aeBSuZw,ISL10075,4
6aeBSuZw,PCO10058,5
6aeBSuZw,PCO20004,4
kiXywAXd,GEK10001,1
kiXywAXd,GEK10008,1
kiXywAXd,GEK10011,1
kiXywAXd,GEK10037,1
kiXywAXd,GEK10045,11
kiXywAXd,GEK10059,4
kiXywAXd,ISL10075,10
kiXywAXd,PCO10012,8
kiXywAXd,PCO10058,5
62lx6O1P,GEK10001,1
62lx6O1P,GEK10008,1
62lx6O1P,GEK10015,1
62lx6O1P,GEK10036,1
62lx6O1P,GEK10045,1
62lx6O1P,GEK20031,1
62lx6O1P,PCO10013,2
62lx6O1P,PCO10024,1
62lx6O1P,PCO10058,11
CuEyGWwu,GEK10001,1
CuEyGWwu,GEK10008,1
CuEyGWwu,GEK10011,1
CuEyGWwu,GEK10015,1
CuEyGWwu,GEK10045,10
CuEyGWwu,GEK10059,1
CuEyGWwu,ISL10075,6
CuEyGWwu,MEC10002,1
CuEyGWwu,PCO10012,6
CuEyGWwu,PCO10058,6
wIlB65VZ,GEK10001,1
wIlB65VZ,GEK10008,1
wIlB65VZ,GEK10011,3
wIlB65VZ,GEK10015,1
wIlB65VZ,GEK10045,6
wIlB65VZ,GEK10057,3
wIlB65VZ,GEK20021,3
wIlB65VZ,GEK20031,2
wIlB65VZ,ISL10071,5
wIlB65VZ,PCO10058,9
gFRXZvA2,GEK10001,1
gFRXZvA2,GEK10008,1
gFRXZvA2,GEK10011,1
gFRXZvA2,GEK10015,1
gFRXZvA2,GEK10035,2
gFRXZvA2,GEK10062,2
gFRXZvA2,LAW10004,1
gFRXZvA2,PCO10012,12
gFRXZvA2,PCO10058,16
60vkbNLK,GEK10001,1
60vkbNLK,GEK10008,1
60vkbNLK,GEK10015,1
60vkbNLK,GEK10035,2
60vkbNLK,GEK10042,1
60vkbNLK,GEK10045,4
60vkbNLK,GEK10095,2
60vkbNLK,ISL10075,8
60vkbNLK,PCO10012,17
60vkbNLK,PCO10058,2
cdyrdPvR,GEK10001,1
cdyrdPvR,GEK10008,1
cdyrdPvR,GEK10015,2
cdyrdPvR,GEK10045,2
cdyrdPvR,GEK20011,1
cdyrdPvR,GEK20042,2
cdyrdPvR,GEK30030,1
cdyrdPvR,MEC10002,4
cdyrdPvR,PCO10013,7
u1LFmIFT,GEK10002,1
u1LFmIFT,GEK10008,1
u1LFmIFT,GEK10011,1
u1LFmIFT,GEK10015,1
u1LFmIFT,GEK10021,3
u1LFmIFT,GEK10040,2
u1LFmIFT,GEK10045,4
u1LFmIFT,IID10005,1
u1LFmIFT,PCO10058,18
u1LFmIFT,PCO20004,4
4E74Ryxn,GEK10001,1
4E74Ryxn,GEK10008,1
4E74Ryxn,GEK10015,1
4E74Ryxn,GEK10033,1
4E74Ryxn,GEK10035,2
4E74Ryxn,GEK10045,7
4E74Ryxn,GEK20031,1
4E74Ryxn,ISL10073,1
4E74Ryxn,MEC10002,1
XSDEaGkY,GEK10001,1
XSDEaGkY,GEK10008,1
XSDEaGkY,GEK10011,3
XSDEaGkY,GEK10045,13
XSDEaGkY,GEK10059,1
XSDEaGkY,GEK10062,1
XSDEaGkY,ISE10052,2
XSDEaGkY,PCO10012,5
XSDEaGkY,PCO10058,7
699z1b6V,GEK10001,1
699z1b6V,GEK10008,1
699z1b6V,GEK10011,1
699z1b6V,GEK10015,1
699z1b6V,GEK10017,1
699z1b6V,GEK10045,11
699z1b6V,MEC10001,2
699z1b6V,PCO10012,16
699z1b6V,PCO10024,1
699z1b6V,PCO10058,6
BVNavaol,GEK10001,1
BVNavaol,GEK10008,1
BVNavaol,GEK10015,1
BVNavaol,GEK10033,1
BVNavaol,GEK10045,5
BVNavaol,ISL10075,5
BVNavaol,MEC10002,1
BVNavaol,PCO10013,1
BVNavaol,PCO10058,3
bXH7UMhw,GEK10001,1
bXH7UMhw,GEK10008,1
bXH7UMhw,GEK10011,3
bXH7UMhw,GEK10030,1
bXH7UMhw,GEK10041,1
bXH7UMhw,GEK40096,3
bXH7UMhw,MEC10002,3
bXH7UMhw,PCO10058,6
bXH7UMhw,PCO20004,4
Jor2rT7e,GEK10001,1
Jor2rT7e,GEK10008,1
Jor2rT7e,GEK10011,1
Jor2rT7e,GEK10015,1
Jor2rT7e,GEK10035,1
Jor2rT7e,GEK10045,5
Jor2rT7e,GEK10070,1
Jor2rT7e,ISE10052,2
Jor2rT7e,PCO10012,2
Jor2rT7e,PCO10058,5
ESsn24fE,GEK10001,1
ESsn24fE,GEK10008,1
ESsn24fE,GEK10011,1
ESsn24fE,GEK10045,2
ESsn24fE,ISL10091,1
ESsn24fE,MEC10002,1
ESsn24fE,PCO10012,17
ESsn24fE,PCO10024,1
ESsn24fE,PCO10058,2
aKzh0lCg,GEE10001,1
aKzh0lCg,GEK10008,1
aKzh0lCg,GEK10045,14
aKzh0lCg,GEK20011,2
aKzh0lCg,GEK20031,2
aKzh0lCg,ISE10052,1
aKzh0lCg,ISL10011,2
aKzh0lCg,PCO10058,2
aKzh0lCg,PCO20004,1
kExanv4f,GEK10001,1
kExanv4f,GEK10008,1
kExanv4f,GEK10015,1
kExanv4f,GEK10030,1
kExanv4f,GEK10045,3
kExanv4f,GEK10060,1
kExanv4f,ISL20077,1
kExanv4f,PCO10013,15
kExanv4f,PCO10058,6
zF2z8ATd,GEK10001,1
zF2z8ATd,GEK10008,1
zF2z8ATd,GEK10011,1
zF2z8ATd,GEK10015,1
zF2z8ATd,GEK10017,1
zF2z8ATd,GEK10045,9
zF2z8ATd,GEK20031,1
zF2z8ATd,ISL10075,6
zF2z8ATd,PCO10013,5
zF2z8ATd,PCO10058,9
z6h0lJxC,GEK10001,1
z6h0lJxC,GEK10008,1
z6h0lJxC,GEK10011,1
z6h0lJxC,GEK10015,1
z6h0lJxC,GEK10045,9
z6h0lJxC,GEK10055,2
z6h0lJxC,GEK10096,1
z6h0lJxC,ISL10075,6
z6h0lJxC,PCO10012,3
z6h0lJxC,PCO10058,6
pU6LlOS6,GEK10001,1
pU6LlOS6,GEK10008,1
pU6LlOS6,GEK10011,2
pU6LlOS6,GEK10045,2
pU6LlOS6,GEK10055,2
pU6LlOS6,GEK10057,1
pU6LlOS6,ISL10075,2
pU6LlOS6,MEC10001,2
pU6LlOS6,PCO10058,4
xzPr3ggJ,GEK10001,1
xzPr3ggJ,GEK10008,1
xzPr3ggJ,GEK10011,1
xzPr3ggJ,GEK10015,1
xzPr3ggJ,GEK10038,3
xzPr3ggJ,GEK10045,10
xzPr3ggJ,GEK10055,2
xzPr3ggJ,GEK10096,1
xzPr3ggJ,GEK20028,3
xzPr3ggJ,PCO10012,16
ddUr9QCy,ENG20022,1
ddUr9QCy,GEK10001,1
ddUr9QCy,GEK10008,1
ddUr9QCy,GEK10015,1
ddUr9QCy,GEK10038,1
ddUr9QCy,GEK10045,7
ddUr9QCy,GEK10055,3
ddUr9QCy,GEK10056,1
ddUr9QCy,GEK20011,1
ddUr9QCy,ISL10075,10
ddUr9QCy,PCO10012,6
UNqhMNBm,GEK10001,1
UNqhMNBm,GEK10008,1
UNqhMNBm,GEK10011,1
UNqhMNBm,GEK10045,11
UNqhMNBm,ISL10075,9
UNqhMNBm,MEC10001,1
UNqhMNBm,MEC10002,1
UNqhMNBm,PCO10012,13
UNqhMNBm,PCO10058,8
0vgFfTuI,GEK10001,1
0vgFfTuI,GEK10008,1
0vgFfTuI,GEK10045,1
0vgFfTuI,GEK10062,2
0vgFfTuI,GEK20021,2
0vgFfTuI,ISL10075,3
0vgFfTuI,ISL10085,1
0vgFfTuI,PCO10012,8
0vgFfTuI,PCO10058,8
vGRhtVV3,GEK10001,1
vGRhtVV3,GEK10008,1
vGRhtVV3,GEK10011,2
vGRhtVV3,GEK10042,1
vGRhtVV3,GEK10045,12
vGRhtVV3,ISE10051,1
vGRhtVV3,ISL10075,9
vGRhtVV3,PCO10012,16
vGRhtVV3,PCO10058,12
FmCsMGaA,GEK10008,1
FmCsMGaA,GEK10011,2
FmCsMGaA,GEK10035,2
FmCsMGaA,GEK10045,7
FmCsMGaA,GEK20011,2
FmCsMGaA,GEK30001,1
FmCsMGaA,IID10004,1
FmCsMGaA,PCO10012,11
FmCsMGaA,PCO10058,14
UxZnZXl8,GEK10001,1
UxZnZXl8,GEK10008,1
UxZnZXl8,GEK10011,1
UxZnZXl8,GEK10036,1
UxZnZXl8,GEK10045,8
UxZnZXl8,LAW10004,1
UxZnZXl8,MEC10002,5
UxZnZXl8,PCO10024,1
UxZnZXl8,PCO10058,2
Onw2fA78,GEK10001,1
Onw2fA78,GEK10008,1
Onw2fA78,GEK10015,1
Onw2fA78,GEK10045,7
Onw2fA78,GEK10057,2
Onw2fA78,GEK10096,3
Onw2fA78,GEK20031,1
Onw2fA78,PCO10012,18
Onw2fA78,PCO10058,15
ODh9LKdP,GEK10001,1
ODh9LKdP,GEK10011,1
ODh9LKdP,GEK10015,1
ODh9LKdP,GEK10041,1
ODh9LKdP,GEK10042,1
ODh9LKdP,GEK10045,9
ODh9LKdP,GEK20031,1
ODh9LKdP,ISL10091,1
ODh9LKdP,PCO10058,14
fzuLFJU1,GEK10001,1
fzuLFJU1,GEK10008,1
fzuLFJU1,GEK10011,1
fzuLFJU1,GEK10030,1
fzuLFJU1,GEK10045,11
fzuLFJU1,GEK10096,2
fzuLFJU1,MEC10002,4
fzuLFJU1,PCO10012,10
fzuLFJU1,PCO10058,17
He871HZ2,GEK10001,1
He871HZ2,GEK10008,1
He871HZ2,GEK10011,1
He871HZ2,GEK10015,1
He871HZ2,GEK10041,1
He871HZ2,GEK10045,12
He871HZ2,GEK10057,3
He871HZ2,GEK10096,3
He871HZ2,IID30018,1
He871HZ2,PCO10058,13
jtjP5Q81,GEK10001,1
jtjP5Q81,GEK10008,1
jtjP5Q81,GEK10015,1
jtjP5Q81,GEK10045,10
jtjP5Q81,IID10005,2
jtjP5Q81,ISL10075,3
jtjP5Q81,MEC10002,1
jtjP5Q81,PCO10013,13
jtjP5Q81,PCO10058,18
7MFWZRiK,GEK10001,1
7MFWZRiK,GEK10008,1
7MFWZRiK,GEK10015,1
7MFWZRiK,GEK10045,5
7MFWZRiK,GEK10070,1
7MFWZRiK,ISL10075,11
7MFWZRiK,MEC10001,2
7MFWZRiK,PCO10013,15
7MFWZRiK,PCO10058,8
Cz0vpKj8,GEK10001,1
Cz0vpKj8,GEK10008,1
Cz0vpKj8,GEK10011,2
Cz0vpKj8,GEK10042,1
Cz0vpKj8,GEK10045,11
Cz0vpKj8,GEK10059,1
Cz0vpKj8,GEK20031,1
Cz0vpKj8,ISL10075,6
Cz0vpKj8,MEC10002,4
Ei8oNRX6,GEK10001,1
Ei8oNRX6,GEK10008,1
Ei8oNRX6,GEK10011,1
Ei8oNRX6,GEK10036,1
Ei8oNRX6,GEK10045,8
Ei8oNRX6,GEK10057,2
Ei8oNRX6,GEK10096,2
Ei8oNRX6,PCO10013,13
Ei8oNRX6,PCO10058,2
lMuiCBcC,GEK10001,1
lMuiCBcC,GEK10007,6
lMuiCBcC,GEK10008,1
lMuiCBcC,GEK10040,2
lMuiCBcC,GEK10045,8
lMuiCBcC,ISE10051,2
lMuiCBcC,ISL10075,6
lMuiCBcC,PCO10012,6
lMuiCBcC,PCO10058,15
uJBvPc2q,GEK10001,1
uJBvPc2q,GEK10008,1
uJBvPc2q,GEK10040,2
uJBvPc2q,GEK10045,8
uJBvPc2q,GEK10058,1
uJBvPc2q,GEK20022,1
uJBvPc2q,PCO10013,9
uJBvPc2q,PCO10024,2
uJBvPc2q,PCO10058,8
cSGFBeD1,GEK10001,1
cSGFBeD1,GEK10008,1
cSGFBeD1,GEK10011,2
cSGFBeD1,GEK10035,2
cSGFBeD1,GEK10045,5
cSGFBeD1,GEK10057,2
cSGFBeD1,GEK10095,2
cSGFBeD1,ISL10091,1
cSGFBeD1,PCO10058,9
f40DK097,GEK10001,1
f40DK097,GEK10008,1
f40DK097,GEK10015,1
f40DK097,GEK10045,12
f40DK097,GEK10059,2
f40DK097,ISL10011,1
f40DK097,ISL10075,4
f40DK097,MEC10002,1
f40DK097,PCO10058,18
Avg0dpST,GEK10001,1
Avg0dpST,GEK10008,1
Avg0dpST,GEK10015,1
Avg0dpST,GEK10045,12
Avg0dpST,GEK10066,1
Avg0dpST,GEK10096,3
Avg0dpST,ISL10075,8
Avg0dpST,PCO10013,5
Avg0dpST,PCO10058,13
hSG01Esv,GEK10001,1
hSG01Esv,GEK10008,1
hSG01Esv,GEK10011,2
hSG01Esv,GEK10035,2
hSG01Esv,GEK10070,1
hSG01Esv,GEK20031,2
hSG01Esv,IID10004,2
hSG01Esv,PCO10012,5
hSG01Esv,PCO10058,2
P9MNYJmu,GEE10001,1
P9MNYJmu,GEK10008,1
P9MNYJmu,GEK10011,3
P9MNYJmu,GEK10045,14
P9MNYJmu,GEK20031,1
P9MNYJmu,ISE10051,2
P9MNYJmu,ISL20077,2
P9MNYJmu,PCO10058,18
P9MNYJmu,UIL30051,1
fIpbWaJd,GEK10001,1
fIpbWaJd,GEK10008,1
fIpbWaJd,GEK10011,1
fIpbWaJd,GEK10015,1
fIpbWaJd,GEK10045,6
fIpbWaJd,GEK20021,2
fIpbWaJd,ISL10091,1
fIpbWaJd,MEC10002,3
fIpbWaJd,PCO10058,7
NanICVAG,GEK10000,2
NanICVAG,GEK10001,1
NanICVAG,GEK10008,1
NanICVAG,GEK10011,1
NanICVAG,GEK10015,1
NanICVAG,GEK10045,6
NanICVAG,ISL10080,2
NanICVAG,MEC10001,2
NanICVAG,PCO10053,1
cLjE2ymr,GEK10001,1
cLjE2ymr,GEK10008,1
cLjE2ymr,GEK10011,1
cLjE2ymr,GEK10045,7
cLjE2ymr,GEK10059,4
cLjE2ymr,GEK10062,1
cLjE2ymr,GEK30046,1
cLjE2ymr,IID10005,2
cLjE2ymr,PCO10058,3
VjQArDvp,GEK10001,1
VjQArDvp,GEK10008,1
VjQArDvp,GEK10011,2
VjQArDvp,GEK10015,1
VjQArDvp,GEK10045,5
VjQArDvp,GEK10057,2
VjQArDvp,GEK20042,2
VjQArDvp,IID10004,2
VjQArDvp,ISL10075,5
VjQArDvp,PCO10058,5
7lqAGyYV,CCC20072,1
7lqAGyYV,GEK10001,1
7lqAGyYV,GEK10008,1
7lqAGyYV,GEK10011,1
7lqAGyYV,GEK10015,1
7lqAGyYV,GEK10041,1
7lqAGyYV,GEK10045,8
7lqAGyYV,GEK20042,2
7lqAGyYV,IID10004,2
7lqAGyYV,PCO10058,5
gZYG4xIB,GEK10001,1
gZYG4xIB,GEK10008,1
gZYG4xIB,GEK10021,3
gZYG4xIB,GEK10041,1
gZYG4xIB,GEK10042,1
gZYG4xIB,GEK10045,14
gZYG4xIB,ISL10075,3
gZYG4xIB,PCO10058,7
gZYG4xIB,UIL30051,1
woZsCWF7,GEK10001,1
woZsCWF7,GEK10008,1
woZsCWF7,GEK10011,1
woZsCWF7,GEK10015,1
woZsCWF7,GEK10035,1
woZsCWF7,GEK10045,4
woZsCWF7,GEK10057,1
woZsCWF7,GEK10096,2
woZsCWF7,PCO10012,20
woZsCWF7,PCO10058,5
r3dcB3VK,GEE10001,1
r3dcB3VK,GEK10008,1
r3dcB3VK,GEK10011,2
r3dcB3VK,GEK10045,13
r3dcB3VK,GEK10061,1
r3dcB3VK,GEK10062,1
r3dcB3VK,GEK20044,1
r3dcB3VK,PCO10012,5
r3dcB3VK,PCO10058,9
ilxFBoLQ,GEK10001,1
ilxFBoLQ,GEK10008,1
ilxFBoLQ,GEK10045,13
ilxFBoLQ,GEK20021,2
ilxFBoLQ,IID10005,1
ilxFBoLQ,ISE10052,2
ilxFBoLQ,ISL10075,4
ilxFBoLQ,PCO10012,1
ilxFBoLQ,PCO10058,12
qTKuvSqs,GEK10001,1
qTKuvSqs,GEK10008,1
qTKuvSqs,GEK10011,1
qTKuvSqs,GEK10015,1
qTKuvSqs,GEK10017,1
qTKuvSqs,GEK10045,9
qTKuvSqs,GEK10059,4
qTKuvSqs,IID10004,1
qTKuvSqs,PCO10013,3
qTKuvSqs,PCO10058,18
3Tfd4Z4c,GEK10001,1
3Tfd4Z4c,GEK10008,1
3Tfd4Z4c,GEK10011,2
3Tfd4Z4c,GEK10022,1
3Tfd4Z4c,GEK10055,1
3Tfd4Z4c,GEK10057,2
3Tfd4Z4c,GEK10096,3
3Tfd4Z4c,PCO10012,17
3Tfd4Z4c,PCO10058,13
WcWfUjtq,GEK10001,1
WcWfUjtq,GEK10008,1
WcWfUjtq,GEK10011,1
WcWfUjtq,GEK10041,2
WcWfUjtq,GEK10045,10
WcWfUjtq,GEK10059,4
WcWfUjtq,ISL10075,7
WcWfUjtq,PCO10012,10
WcWfUjtq,PCO10058,16
c8F0X3IG,GEE10001,1
c8F0X3IG,GEK10008,1
c8F0X3IG,GEK10011,2
c8F0X3IG,GEK10015,1
c8F0X3IG,GEK10041,1
c8F0X3IG,GEK10045,14
c8F0X3IG,GEK10057,2
c8F0X3IG,GEK10061,2
c8F0X3IG,GEK40094,1
c8F0X3IG,PCO10058,9
T57DSsXv,GEK10001,1
T57DSsXv,GEK10008,1
T57DSsXv,GEK10011,1
T57DSsXv,GEK10015,1
T57DSsXv,GEK10042,1
T57DSsXv,GEK10045,10
T57DSsXv,GEK10059,1
T57DSsXv,GEK20031,1
T57DSsXv,PCO10012,1
T57DSsXv,PCO10058,6
EhWeGpG7,GEK10001,1
EhWeGpG7,GEK10008,1
EhWeGpG7,GEK10011,2
EhWeGpG7,GEK10022,1
EhWeGpG7,GEK10045,6
EhWeGpG7,GEK10062,2
EhWeGpG7,ISL10075,6
EhWeGpG7,MEC10002,5
EhWeGpG7,PCO10012,12
EhWeGpG7,PCO10058,2
PtgFPbZX,GEK10001,1
PtgFPbZX,GEK10008,1
PtgFPbZX,GEK10011,1
PtgFPbZX,GEK10015,1
PtgFPbZX,GEK10017,1
PtgFPbZX,ISL10075,7
PtgFPbZX,MEC10001,2
PtgFPbZX,MEC10002,5
PtgFPbZX,PCO10058,13
pNOeSqhG,GEK10001,1
pNOeSqhG,GEK10008,1
pNOeSqhG,GEK10011,3
pNOeSqhG,GEK10045,13
pNOeSqhG,GEK10059,1
pNOeSqhG,GEK20011,2
pNOeSqhG,MEC10002,3
pNOeSqhG,MEC50023,2
pNOeSqhG,PCO20004,7
6lhjIS70,GEK10001,1
6lhjIS70,GEK10008,1
6lhjIS70,GEK10017,1
6lhjIS70,GEK10022,2
6lhjIS70,GEK10042,1
6lhjIS70,GEK10045,8
6lhjIS70,GEK20031,2
6lhjIS70,PCO10013,9
6lhjIS70,PCO10058,15
2OEc7J7O,GEK10001,1
2OEc7J7O,GEK10008,1
2OEc7J7O,GEK10041,3
2OEc7J7O,GEK10042,1
2OEc7J7O,GEK10045,8
2OEc7J7O,GEK10057,2
2OEc7J7O,GEK20031,2
2OEc7J7O,PCO10013,1
2OEc7J7O,PCO10058,2
wd6Mqmhk,GEK10001,1
wd6Mqmhk,GEK10008,1
wd6Mqmhk,GEK10011,2
wd6Mqmhk,GEK10015,1
wd6Mqmhk,GEK10045,12
wd6Mqmhk,GEK10059,2
wd6Mqmhk,ISL10075,1
wd6Mqmhk,MEC10001,2
wd6Mqmhk,MEC10002,3
BqGMLGZs,GEK10001,1
BqGMLGZs,GEK10008,1
BqGMLGZs,GEK10033,1
BqGMLGZs,GEK10035,1
BqGMLGZs,GEK10045,6
BqGMLGZs,ISL10075,10
BqGMLGZs,MEC10002,1
BqGMLGZs,PCO10012,8
BqGMLGZs,PCO10058,19
MhnhNc0R,GEK10001,1
MhnhNc0R,GEK10008,1
MhnhNc0R,GEK10011,2
MhnhNc0R,GEK10015,1
MhnhNc0R,GEK10040,2
MhnhNc0R,GEK10045,8
MhnhNc0R,ISL10075,2
MhnhNc0R,MEC10002,3
MhnhNc0R,PCO10012,6
Sg17p9EB,GEK10001,1
Sg17p9EB,GEK10008,1
Sg17p9EB,GEK10015,2
Sg17p9EB,GEK10030,1
Sg17p9EB,GEK10045,12
Sg17p9EB,ISE10051,2
Sg17p9EB,ISL10075,9
Sg17p9EB,LAW10004,1
Sg17p9EB,PCO10058,15
8gHxit1z,GEK10001,1
8gHxit1z,GEK10008,1
8gHxit1z,GEK10011,2
8gHxit1z,GEK10045,10
8gHxit1z,ISE10002,1
8gHxit1z,ISL10075,3
8gHxit1z,MEC10002,4
8gHxit1z,PCO10012,4
8gHxit1z,PCO10058,8
bZAbUqku,GEK10001,1
bZAbUqku,GEK10008,1
bZAbUqku,GEK10011,1
bZAbUqku,GEK10015,1
bZAbUqku,GEK10037,2
bZAbUqku,GEK10042,1
bZAbUqku,GEK10045,8
bZAbUqku,ISL10073,1
bZAbUqku,MEC10002,5
bZAbUqku,PCO10058,14
i2vAYUEf,GEK10001,1
i2vAYUEf,GEK10008,1
i2vAYUEf,GEK10011,1
i2vAYUEf,GEK10040,2
i2vAYUEf,GEK10042,1
i2vAYUEf,GEK10045,8
i2vAYUEf,MEC10002,5
i2vAYUEf,PCO10012,5
i2vAYUEf,PCO10058,15
zCNOn6pl,GEK10001,1
zCNOn6pl,GEK10008,1
zCNOn6pl,GEK10015,2
zCNOn6pl,GEK10042,1
zCNOn6pl,GEK10045,1
zCNOn6pl,GEK10062,1
zCNOn6pl,ISL10085,1
zCNOn6pl,PCO10013,9
zCNOn6pl,PCO10058,3
favnPo6O,GEE10001,1
favnPo6O,GEK10000,2
favnPo6O,GEK10008,1
favnPo6O,GEK10011,3
favnPo6O,GEK10041,1
favnPo6O,GEK10045,14
favnPo6O,PCO20004,5
favnPo6O,UIL20011,1
M2IGcgAz,GEK10001,1
M2IGcgAz,GEK10008,1
M2IGcgAz,GEK10011,1
M2IGcgAz,GEK10041,1
M2IGcgAz,GEK10045,10
M2IGcgAz,GEK10062,2
M2IGcgAz,GEK20031,1
M2IGcgAz,PCO10013,9
M2IGcgAz,PCO10058,8
k27Fxkvf,GEK10001,1
k27Fxkvf,GEK10008,1
k27Fxkvf,GEK10015,1
k27Fxkvf,GEK10045,7
k27Fxkvf,GEK10059,3
k27Fxkvf,MEC10002,3
k27Fxkvf,PCO10013,9
k27Fxkvf,PCO10024,4
k27Fxkvf,PCO10058,10
KhYPLY7o,GEK10001,1
KhYPLY7o,GEK10008,1
KhYPLY7o,GEK10015,1
KhYPLY7o,GEK10045,10
KhYPLY7o,ISE10051,1
KhYPLY7o,ISL10075,11
KhYPLY7o,MEC10001,1
KhYPLY7o,PCO10012,13
KhYPLY7o,PCO10058,18
0AUCUxw2,GEK10001,1
0AUCUxw2,GEK10008,1
0AUCUxw2,GEK10035,2
0AUCUxw2,GEK10041,3
0AUCUxw2,GEK10045,8
0AUCUxw2,GEK20011,2
0AUCUxw2,ISE10022,1
0AUCUxw2,PCO10012,9
